Artist,Lyrics,Genre
احمد مكي,"ميه ميه كانت هتفرق في الوداعلو كنت عارف ان هي دي المره الاخيرهميه ميه كانت هتفرق في الوداعلو بس كنت عارف ان دي المره الاخيره
ميه ميه كانت هتفرق في الوداعكنت يوميها اكيد هبيت عند جدي في شقتهنلعب ورق نسهر سواومش هسيبه عشان ينام ليلتها من بعد الدوااو يرد الشيش عشان ضهره بيتعب من الهوا
وكنت هقوله يعني بذمتكاخر نفس ساقع اخدته فصحتكبقي ما يساويش حبه وجع بطل دلعجدي اللي مات دفيان ليلتها باللحافلو كان عرف ان الليلادي وداع لانفاس الهوا
مكنش رد الشيش في اخر ليله له مكنش خاف خاف خافمكنش خافكل الشوارع و المباني اللي مش هدخلها تانيو الاغاني اللي لما سمعتها دنتنتها من مره واحده بالسماعميه ميه كانت هتفرق في الوداع
يا كل حاجه كسبتها او سبتها و ملحقتش اشبع منهااكمنها قالت هنروح مع بعض فين فين فينيا ناس يا عبط يا عشمانين في فرصه تانيه للقابطلوا اوهام بقي وكفايه احلام و اسمعواعيشوا بذمه وودعوا
كل حاجه بتعملوها وكل حد بتشوفوهو كل كلمه بتقولوها و كل لحن بتسمعوه وه وه وهعيشوا المشاهد كل مشهد زي ما يكون الاخيرو اشبعوا ساعه الوداع و احضنوا الحاجه بضميرده اللي فاضل مش كتير اللي فاضل مش كتير مش كتيرلو كنت عارف ان هي دي المره الاخيره
ميه ميه كانت هتفرق في الوداعلو كنت عارف ان هي دي المره الاخيرهميه ميه كانت هتفرق في الوداعلو بس كنت عارف ان دي المره الاخيرهميه ميه كانت هتفرق في الوداع في الوداع",0
احمد مكي,"يا ابن البلاغه اين خالك انني خالي حبيش ذو الفعال الافضلخالي الذي غصب الملوك نفوسهم و اليه كان حباء جفنه ينقلانا لنضرب راس كل قبيله و ابوك خلف اتانه يتقبلشبه الجزيره العربيه هو اول مكان في العالم بدات فيه المبارزات الكلاميهاتنين شعرا بيتحدو بعض قدام الناس في السوق
كل واحد بيرتجل قصيده بيهجو فيها خصمهاللي كان بيبهر الناس براعه الشعرا دول في سرعه البديههو الملكه في استخدام اللغه حتي ان ربنا سبحانه و تعالي لما نزل عليهم معجزهنزل القران الكريم علشان فيه اعجاز لغويو لما قروه قالو ان الكلام ده استحاله يكون انسان كتبه
ده منزل من ربو طور العرب الشعر اكتر و اكترلدرجه انهم انشاو علم اسمه علم العروض و هو تقسيم الشعر الي بحور حسب ايقاع الكلاماني انصببت من السماء عليكم حتي اختطفتك يا فرسدق من عليو اللي الف ده هو الخليل ابن احمد فراهيدي لما كان ماشي في سوق الحدادين
و سمع ايقاعات طرق سيوف و الحديدابتكر موضوع الايقاع في الكلامالافكار ديه وصلت افريقيا عن طريق التجاره و الافارقه بطبيعه ثقافتهم فيها الايقاع و الطبلفقالو الشعر علي ايقاعه موسيقيو لما كلومبس اكتشف امريكا اخدو بعدها كتير من الافارقه معاهم كعبيد
و كانو بيحكو مشاكلهم و مشاكل الشارع و الحياه علي الايقاعو الفن ده بدا يظهر و سموه راب وانتسب لامريكابس هو ف الحقيقه اصله عربي ",0
احمد مكي,"ياللهكان نفسي اعيش طفوله من صغر سني باشتغل بتنطط من شغله لشغله لحد سن الفحوله ما انا اصلي عيلتي اتفككت بدري ومش بيدي عيشت فيلم دراما طويل خدت فيه دور البطوله 
بقيت راجل البيت عندي 12 سنه يارب قدرني اوري امي يوم هناء شغلي في طفولتي نشفلي عضمي تمام تشهد نوادي الفيديو وسوق القلعه و الحمام سوق الجمعه اللي اتعلمت منه ياما 
دروس فادتني وهتفيدني لحد يوم القيامه الدنيا صراع في صراع كله بياكل في كله ومعني الطيبه ضاع اشكي لمين واقولوا الدنيا مالها قلبت غابه الارنب فيها ملهوش مكان و الغلبه بس للديابه لو سلمت دماغك للفكره هتعيش كابه 
اقولك علي يخلي الفكره تمر مرور سحابه اسمعدوام الحال من المحال صدقني بكره الشمس تطلع مهما ليلك طال مهما مراكبك عطلت وقفت ماتكتءبشي سيبها علي الله وتوكل صدقني بكره تمشي طرقت بابك ياللهطرقت بابك يا الله
رزقه اتقطع او رزقها اتصاب بامراض مش ادها ودعت ناس من كل قلبك كنت تحبها في دور مسير من بيدك ولا بيدها كل اللي في ايدك تسعي وتدعي ربك فكها هو الوحيد اللي في ايديه مفتاحها وحلها 
مش ممكن ابدا هيضيع جهدك او جهدها ولو حسيتها قفلت و همومك كترت عليك ماتقولش ربي غضبان يمكن من حبه فيك قفلها جامد عاوزك تفتكره اصلك نسيت لو مش بيحبك كان سابك ماكان خلاك صحيت عاوزك ترجعله اصلك وحشته و تقول يارب 
ربك عظيم مجيب كريم مابيرفضش الطلب بس انت روحله خطوه هايجيلك خطوتين خلق مفهوم الرحمه و اسمه رحمن رحيم كله بيعدي العمر بيجري اسرع من النسيم سلمله امرك و اتوكل و ارضي هاتدوق نعيم طرقت بابك يا اللهطرقت بابك يا الله",0
احمد مكي,"نفسي ارجع اعيش يوم واحد من ايام زمانايام ما كان الواحد دايما حاسس بالامانبنعيش اليوم بيومه مش فاهمين غدر الزمانصفحه اعمالنا لسه بيضا احباب الرحمانلسه ما فهمتش معني الخبث معني الخيانه
لسه ما فهمتش ان فيه ناس سوسه وجبانهتطعن فيك من ضهرك وفي وشك تديك ابتسامهتطعن فيك من ضهرك وفي وشك تديك ابتسامهحتي الفلوس كانت بالنسبه لي شويه ورقعشان خاطر الفلوس انسان قتل انسان سرق
الناس بقت علي الفلوس مسعوره وفي سبقاللي سبق كال النبا مثل صدق صدقنفسي ارجع انام علي سريري بتاع زماناول ما كنت احط راسي ع المخده اناممش شايل هم شايف كارتون حاسس سلام
دلوقتي النوم بيهرب من التفكير ومن الالامكان قلبي طيب ابيض ناعم من غير خدوشاتحول غامق متجرح غريب وما اعرفهوشببص في المرايه مافهمتش ايه الحكايهانسان بوشي متشوه لابس ماسك البشوش
كان قلبي طيب ابيض ناعم من غير خدوشاتحول غامق متجرح غريب وما اعرفهوشببص في المرايه مافهمتش ايه الحكايهانسان بوشي متشوه لابس ماسك البشوشكل لما بكبر حجم ذنوبي بيكبر
واقول مش هذنب واذنب اكثر واكثركل لما بكبر جزء من وش الدنيا المتشوه يظهرواعداءي بتكثر وبتفضل اعداءك تكثر طول ما انت بتكبراقرب ناس اليك هم اشرس اعداءك دي افجروشي زادت خطوطه كشر وقلبي اتحجربطلت احس زي الاول بقي صعب اتاثر
بطلت اني اضحك من قلبي بطلت اعرف اكركرقيمه معني الصراحه راحه ما تتحسبشالناس كل لما بتكبر فوق وشوشها بتلبس وشعشان الدنيا تمشي كله بينافق ويغشلو تكره حد وهيفيدك كرهك ليه ما تبينش
وانا صغير لو كنت احب حد احضن وابوسولو كاره لحد وشي بيبدا في العبوسفكره ان اللي جوه غير بره مش في القاموسكل اللي باين ع المسرح هو اللي في الكالوسلسه فاكر لذه اول مره في كل حاجه
طول ما انت بتكبر لذتك بتتقتل اعادهوبتفضل تتقتل وبتتحول من رغبه لعادهحلاوه طعم الاكتشاف تقلب لقهوه سادهكان قلبي طيب ابيض ناعم من غير خدوشاتحول غامق متجرح غريب وما اعرفهوش
ببص في المرايه مافهمتش ايه الحكايهانسان بوشي متشوه لابس ماسك البشوشكان قلبي طيب ابيض ناعم من غير خدوشاتحول غامق متجرح غريب وما اعرفهوشببص في المرايه مافهمتش ايه الحكايه
انسان بوشي متشوه لابس ماسك البشوشكان قلبي طيب ابيض ناعم من غير خدوشاتحول غامق متجرح غريب وما اعرفهوشببص في المرايه مافهمتش ايه الحكايهانسان بوشي متشوه لابس ماسك البشوشكان قلبي طيب ابيض ناعم من غير خدوش
اتحول غامق متجرح غريب وما اعرفهوشببص في المرايه مافهمتش ايه الحكايهانسان بوشي متشوه لابس ماسك البشوش البشوشايام زماننفسي ارجع اعيش يوم واحد من ايام زمان",0
احمد مكي,"ف يوم قاعد ف كوفي شوب بشرب قهوه وسيجارهسرحت قفلت عيني زرت ذكرياتي زيارهسرحت ف قد ايه الدنيا دي واطيه وغدارهوان حب الناس 90 منو تجارهوده مش كل الي افتكرته ده عصاره العصارهاصل افتكرت فتره ضعت فيها ودقت خسارهعلي راي ست كبيره في حتتنا الدنيا خيارهاسمع مني الحدوته دي وافهم معني العباره
شاب زي كتير شباب طريقه مكسرمش باينله فيه غير الضبابالاكتءاب صايده وناهشه نهش ديابه وكلاب
دا انا من صغر سني بسعي وباخد دايما بالاسبابكل اما اوصل لحاجه بتبعد زي السرابتايه في دنيا سوده بيحكمها قانون الغابهراس مالي فيها صحه وامي وشويه صحابحتي الصحاب من الاكتءاب اغلبهم ادمنتحت التراب مكانهم الله يرحمهم واتقفل البابصعب جدا احساس انك تدي تدي ومتلاقيشوتكمل الطريق من غير امل عليه تعيشكل يوم زي اللي قبله شغله شكل وما بتمشيشاشتغلت كل حاجه كان ناقصني اكون شاويش
لحد ما اشتغلت في نادي فيديو وعشقت السيماتاريخي عربي اجنبي حديثه او قديمهكل المطلوب انك تعرف تحكي حدوتهمن كان ياما كان لحد كلمه توته توتهفكره حكي الحدوته في حد ذاتها جت شدتنيجراب تاريخ حياتي مليان خبرات فادتني
درست سيما قولت اعبر عنهم بس بفنيافلامي في المعهد كسبت في مصر وبره مصرقولت الحمد الله اخيرا دوقت طعم نصر
وفعلا اول لما اتخرجت روحت اخرج اول فيلم ليااصغر مخرج في مصر وفي كل الدول العربيهالله دا شكل الدنيا بتضحك لياودعت الميكروباص وجبت لنفسي عربيهروحت اشتركت في جولز وسيبت انا نادي الطالبيهومن 3 صحاب بقوا ستين سبعين وميه
اضرب كمان في ميه واضرب كمان في ميهامنت للدنيا وسلمت وقولت ميه ميهونسيت ان الدنيا دار ابتلاء ودي بليهخدت الخازوق الصح وخوازيق الدنيا مغريه
نزل فيلمي فشل محدش شافه اخدت صدمهاديتني الدنيا ضهرها وشلوت وبوكس ولطمهمولد واتفض محدش جوه قلبه رحمهمش ممكن تعرف مين صحبك بجد الا في المحنهرجعت حياتي اسوا م الاول  بعت العربيهوالميكروباص اجرته زادت شويه
بمرور الوقت فلوسي طارت وبقيت مديونما بقيتش عارف ايه تصنيفي عاقل او مجنونوفي يوم تعبت سخنت عرقت في السرير نمتقالي الدكتور اوعاك يا ابني تزعل قولتله زعلتما انا اصلي وقعت ف كدابين الزفه ومنهم اتعلمتفي ناس تحبك وانت عالي بس تسيبك لو وقعت
اتاثر الدكتور ساب الشنطه ومسح عينيهبص في عينيا تايه مش عارف هيرد بايهطبب عليا وقاللي فيه مثل قالوه زمانصاحبك بجد اللي يفديك بنفسه في الطوفانمش هو بتاع القعده الحلوه الضحكه والدخانضرب جرس بابي فتحت لقيت صحاب زمانصحاب اصيله جم يزوروا اخوهم العيانالله لما تحس ان حد هامه امرك
بيحبك من قلبه بجد مش مصلحته هبركمش بيضحلك وهو بيحفرلك في قبركمش مهم كتر المعارف صاحب واحد اصلي ابركصحابي وقفوا جنبي طلعوني من ليل سرمدالضربه الجامده لو ما موتتش منها تبقي اجمد",0
احمد مكي,"في كل لفه عقرب ساعه عمري بيتسرسب بيعديالناس والدنيا بتتغير حتي الحديد بيصديوانا الوحيد واقف مكاني ثابتفي ناس اختارت سكه صابت ناس تانيه اختارت سكه خابتاحساس قاسي وصعب لما الناس تشوفك فاشل
ابوك وامك واخواتك وصحابك شايفينك عاطلقوم يا ابني اسعي وحاول والله غلبت احاولياما حاولت وقبل الجون ما يجي يطلع فاولماعنديش مهاره وحتي كوسهوحوستي حوسه
ودوست بعد اخر البنزين بدوسهفي كل مقابله شغلانه يتقالي لف نفسك بشهادتك مدد بجنب اي حيط وخدلك بوسهرجعت فلاش باك حسبت سنين عمري ٣٠ سنه لقيتحسبت تاني وتالت واتخضيتببص في المرايه كام شعرايه بيضه لقيت
وابويا هو اللي لسه بيصرف ع البيتبتعامل من عيلتي علي اني عاله وحالتي حالهثقتي بنفسي راحت النجاح بقي استحالهنفسي اهرب من نفسي ومن حالتي ومن عيلتي ومن الدنيانفسي القي دنيا تانيه اهرب ليها لو حتي ثانيه
وفي يوم قالهالي صاحبي واللي يدلك ع الطريقمايفدش صاحب غير صاحبه اسمع من الصديققالي في قعده ضرب حلوه بالليل عاملينهاسالته هاش ضحك قالي بيسه قولتله لادمنهاقالي ماتخافش مش ممكن تدمن من اول شكه
اقنعني  بالليل فعلا شكيتلي اول شكهمفاصلي ساحت وارتاحت وروحي راحتبكلم نفسي من جوه وبرغي من بره ساكتهمومي شبه تاهت والرءيه باهت في باهتكل مشكله كانت عندي في الدنيا ماتت وتاهتعدت ساعات في ثانيه لقيت الصحبه قايمه
دخلت بيتي وش الفجر عيلتي كانت نايمهدفنت نفسي تحت البطانيه جسمي متلجنمت في اقل من ثانيه نومه واحد متبنجقطر الحياه بيعدي بسرعه سنه فـ سنه فـ سنهوانا زي ما انا من لما كان عندي سنه
هي هي الحياه هو هو انا انا زهقت طهقت من الحياه تقدر تقول مليت اناصحيت وفقت رجعت تاني للواقع والعكننهعدي النهار بطيء كانه كام شهر وسنهنفسي النهار يعدي بسرعه واضرب تانيارجع ملك زماني بعيد عن العالم اللي رماني
خلوني اضرب معاهم كل يوم وبتعزمخلاص دخلت السكه والطريق بيترسمفاجءني صاحبي في يوم قالهالي في وشي خف تعوماجيب فلوس منين ليا وليك نضرب كل يومشخشخ جيبك يا من قعدتنا دي تكون محروممن النهارده مفيش ضرب ببلاش مفهوممفهومروحت وتاني يوم في معاد الضرب جسمي اتكهربكرابيج في ظهري ومناخيري سايله وبتسربعاوز اضربمنين اجيب فلوس منين اجيب فلوسبدات استلف من كل اللي اعرفه وادوس
وحتي اخواتي خدت منهم ياما فلوس دروسكله كرهني وبيهرب مني تقلت ع النفوسخمسين جنيه في خمسين في ميه في ميهبسرق يوماتي فلوس من البيت وكله شك فيانزلت بعت كل حاجه جاتلي في يوم هديه
خلصت فلوسي لحد في يوم ما جتلي فكره هي هيدهب امي موبايل اختي لاب توب اخوياسرقتهم نزلت اهرب من البيت وقفني ابوياحاول يمنعني مسكني من ايدي جامد زقيتهاتخبط في الحيط وبصلي ازاي ابنه واذيته
خد مني كل حاجه وتربس الباب غضبساعتها طلبت اغرب حاجه ممكن تتطلبعاوز فلوس حالا يا اما هرتكب جريمهاتهمني بالجنون واداني كام شتيمهبيبان كل الاوض بتتفتح عيلتي بتتفرجلسه بيستوعبوا يمكن ده جد يمكن بنهرجسحبت بنت اختي ٣ سنين ناحيه شباكهاتوا الفلوس لارميها فجاه زاد الارتباكامي بكت بحرقه قدامي فوقت لثواني رميتلي فلوس وبصوت عالي ماشوفش وشك تانيامشي مالكش ام يا ابغض من شيطانيخدت الفلوس وجريت عارف مش راجع بيتي تانيقطر الحياه بيعدي بسرعه سنه فـ سنه فـ سنه
وانا زي ما انا من لما كان عندي سنههي هي الحياه هو هو انا انا زهقت طهقت من الحياه تقدر تقول مليت اناخسرت كل اهلي وصحابي بقيت وحيدومنين هجيب فلوس لازم القي طريق جديدفجاه افتكرت جار من سني ساكن لوحده طول عمره
ابوه في اعاره بره مصر وشهري فلوس يبعتلهشديته زي ما اتشديت انا لنفس الطريقلقيت مصدر فلوس جديد وبيت ولقيت صديقنضرب سوي بفلوسه وفي بيته مالناش ظهورشقي سنين ابوه خلص كله في ٤ شهوروفي ليله بنضرب جتله مكالمه ماصدقهاشابوه عرف ان ابنه بيسرقه اتنقل انعاشكل عصب في جسمي اتوتر زودت الجرعه اكترالجرعه المعتاده خلاص مابقتش تاثرشريط حياتي بيتعرض قدامي اخبر في اخبرضربت السم في عروقي زودته اكتر واكتر
نفسي افني واخلص من الدنيا زي المايه اتبخركمان زودت سنه جسمي كله اتلون اصفرصاحبي اتفزع قام واتسرع مالك اصفر ليه يا جدعجسمك عرقان وبتترعش زي اللي من الحيه اتلدعرغم اني غرقان في العرق جسمي متلج موجوع وجعمن خضتي جيت اصلب طولي جسمي ع الارض اترزع
جسمي رافض لكل امر مني القوه اتهدت والدنيا بتضلم تديرجي واحده واحده اسودتاخر لقطه في حياتي شوفتها كانت ماساهصاحبي مرعوب وبيراقب فراقي للحياهقطر الحياه بيعدي بسرعه سنه فـ سنه فـ سنهوانا زي ما انا من لما كان عندي سنه
هي هي الحياه هو هو انا انا زهقت طهقت من الحياه تقدر تقول مليت اناعمري بسرعه انتهيرجعت شريط حياتي مالقتش في حاجه عدله تتذكرلي عملتهاحياتي راحت مني كلها ضيعتهاندمان علي كل لحظه غامقه في يوم انا عشتهايا رب اديني فرصه تاني ارجع للحياههمشي في طريقي صح لحد اخر منتهاهدي حاجه صعبه فعلا انك تختفي من الدنياوالناس ماتفتكركش بحاجه حلوه لوجه الله",0
احمد مكي,"خد ديانا ماليش اكونت عال فيس بوك اسمع من مكيخلو بالكوا ماللي بيعمل فيس بوكو انه فيس بوكيحاول تحلقله تنفضله فكك منه او فكيمهما قالك و حلفلك وبعتلك سكه او سكي
نازل مالبيت بليل اجيب فول بيض زبادي و فينوالعشا الرسمي في مصر طبعا كلنا عارفينهقابلت واد فاقد من الحته و فقري و اسمه نينومع ميه و دخان و بيهذي يخرب بيت سنينه
خليه ينفع يا مكي عال فيس بوك اعملك اددانا واحمد معتز و طارق و وو عمادوانت منفضلنا التنفيضه السوده دي خد ياداعملنا ادد اعملنا ادد مش مهم معتز و طارق المهم انا و عماد
قلتله يابني انت بتهذي ولا يتتكلم جدانا من زمان بيني وبين الفيس بوك 100 سد وسداخري كان ال هاي فايف يمكن وال اي سي كيوهتقولي عندك فيس بوك هقولك دامن يو
خدني من ايدي البيت و يوريني اصل الموضوعقام فاتح الفيس بوك لقيت 30 اكونت مصنوعحاطين صورتي وكاتبين اسمي وعاملين نفسهم اناوكل واحد فيهم بيكلم الاف في السنه
هموت واعرف بيقولوا ايه للناس علي لسانيدي حاجه تخوف ترعب حط نفسك مكانيلسه مفقتش مالصدمه قام نينو وراني حاجه تانيفتحلي عال فيس بوك فان بيدج فيها ميه الف فان
كاتبين كلام جميل خلي قلبي مرفرف فرحانشكرا لكل اللي كتب ان كان ليدي او مانملحقتش افرح راحت الفرحه بقيت قاعد غضباناصلي لاحظت ان اللي عمل الصفحه عيل كتيان
متقمصني و بيتكلم زي دبور في فيلم مرجانكبر جيهاك روق ديهاك و اخبط دي يا مانسلطاتك بابا غنوجك و اضربلك خبور كمانركزت قريت كل اللي كتبه الواد ده لقيته هباب
دخلت في لحظه كتبت في كل الصفحه دا واد نصابمسح اللي كتبته بسرعه و رد وقال هو الكدابفجاه الكل قفش كشر كان ناقص يرموني قبقابوبعتلي شتيمه عملي بلوك و طردني طرد كلاب
يجطع النت عالنتيت عالي عينتتوا عليه
دورت اكتر ولقيت صفحات عالنت باسمي كتيرهكل اما افتح صفحه الاقيها مليانه فتاوي كبيرهاخبار حصري علي لساني مكي اصله اداني التاشيرهوعلاقتي بالناس دي زي علاقه الدولارات بالليرهمعرفش عنهم حاجه ولا حتي بتجمعنا الجيرهربنا يشفيهم دول ناس عيانه مش ناس شريره
كل ساعه بتصريح متفبرك ليا و كله حماسهاشي فن و اشي اخبار شخصيه و فتي في دين وسياسهالاغرب اني بلاقي ناس عاقله كتيره و بتصقفبتاخد كل اخباري مكذوبه منهم و تفرق
والفتيه بتفضل تكبر تنتشر تضخم تترستقتتذوق تترقق تتحول لاشاعه و تتصدقتاني يوم بلاقيها بتتاكد اخبار فنيه تشلفوقفت وقفه طويله مع نفسي ولقيت الحل
قررت اعمل اغنيه اني مليش اكونت او سايتلو قابلك اي مكي عالنت قوله جود نايت هاها
انا ماليش اكونت عال فيس بوك اسمع من مكيخلو بالكوا ماللي بيعمل فيس بوكو انه فيس بوكيحاول تحلقله تنفضله فكك منه او فكيمهما قالك و حلفلك وبعتلك سكه او سكي
الويب سايت الوحيد اللي فعلا بتاعيmekky4raelcomاي حاجه تانيه عالنت حماده بالجنزبيلمكييييييي هو انت فعلا هتعمل فيلم اسمه ثعبان البحر اللي هو بالانجليزي سيسالله يخرب بيتك انت جبت الكلام ده منينفيس بوكالله يخرب بيتك علي بيت الفيس بوك طب ياعم متزعلش ممكن اغني الكورسgo chere الشبوكشيgo chere برده الشبكشي 
الشبكشي وبعدين الكورس ده مش بتاعي ده بتاع فيفتي سنت
انا ماليش اكونت عال فيس بوك اسمع من مكيخلو بالكوا ماللي بيعمل فيس بوكو انه فيس بوكيحاول تحلقله تنفضله فكك منه او فكيمهما قالك و حلفلك وبعتلك سكه او سكي",0
احمد مكي,"جدعان طيبينخور خور خور خور خور ياض ولهخور خور خور خور خور واسمع ياض ولهYeha Baby YehaYou You You
جدعان طيبين وبقلب ابيض كبيركلمات غريبه عني مابسمعهاش كتيريمكن صدفتني مره في فيلم قديم كتيراو حتي في يوم قريتها في ميكي او سميركلمه طلعت مهمه خلتني شخص غيركانت حياتي فاضيه جوينت فجوينت بطير
جروب ع الفيس بوك نيولوك تفاههI DonT Careلا عمري كان لي هدف بس جبت اهداف كتيرFifa Winning Eleven We El Games Every Where I Doفين الربايه فين لا ربيت شعري الكبيرحددت ايه في حياتك دقني فقط لا غيرفجاه حلقتلي دنيا تقولش اشطر حلاقوانا اللي مابكيتش عمري من وقت ماقولت واااء
عشت ايام مش في بالك زي الجحش في السباقعشت عيشه صعبه ناشفه عيشه خلت خلقي ضاقاتبهدلت اتعذبت قالو عني خلاص هموتاتهزقت واستحملت بردو قالو انا شاب توتوت
قد ماعشت وسط شله وقفو جمبي بدون شروططلعو ناس كده م اللي هي دوغري دي في قلبك تفوتوقلوبهم بيضه صافيه حقيقي جامده موت
مليانه حسن نيه وكرامه بدون حدودومحبه م اللي هي بتعمر البيوتبتعمر البيوت
جدعان طيبين وبقلب ابيض كبيرجدعان ميه ميه قوي قوي قلوبهم عمرانه خيرجدعان طيبين وبقلب ابيض كبيرجدعان ميه ميه قوي قوي قلوبهم عمرانه خير
مايهمش انت مينWho Ever I Dont Careمولود في قلب حاره او كنت ابن وزيرلو لابس دبله فالصو او خاتم سوليتير
لو تشرب معدنيه او جنب بيتكو زيرتمشي في نادي الجزيره بالبلادورك الخطيراو غيه بغداديه بانواع حمام كتيرزاجل او كان مراسله شقلباظ يقلب يطيركركندي عبسي مصري وكشاك بطراطيربتقسط كل حاجه او كان كاشك وفير
بتضرب كورس ديكا او هرمونات كتراو منفض للرياضه كورسات وصراصيرلو تاكل توست ماركه اغلي من دسته فطيراو تاكل المدعم في الطابور مالوش نظيرلو ابيض شق لفت او اسود فحم جيرلو اقرع زلابطه او شعرك فوق غزيرعندك عربيه كارو او عربيه بشوفيير
لو كنت بتحكي عربي او تحكي لغات كتيربتسمع باند غربي او طبل وزماميربلاهه لو كنت ده او ده وفي لحظه لقيت فيها خيرده اهم حاجه ليك وبقولها Every Where تكونو
جدعان طيبين وبقلب ابيض كبيرجدعان ميه ميه قلوبهم عمرانه خيرجدعان طيبين وبقلب ابيض كبيرجدعان ميه ميه قلوبهم عمرانه خير
قولي احلفلك بايه ولا ليك عليه يميندي الناس الايام دي الناس جدعان وطيبينده طبع والله فيهم يساعدو المظلومينيعني المهم قلبك يكون عمران بخيروتساعد اللي جنبك غني كان او فقيروتوريهم جدعنتك واصلك الكبيردي الجدعنه يابني كلمه شامله حاجات كتيرشامله ايه يا اطرش قولت قولت حاجات كتير
جدعان طيبين وبقلب ابيض كبيرجدعان ميه ميه قوي قوي قلوبهم عمرانه خير
خور ياض",0
احمد مكي,"دور بنفسكمكي  متحولش تبقي اي حد تاني غير نفسك دور بنفسك جوهنفسك متكسلش و قوم قلب هتلاقي ميزتك صدقني ها هاهتلاقي ميزتك دور بنفسك جوه نفسكدنيا  متحاولش تبقي حد تاني غير نفسك خليك واثق في نفسك
قوم دور بنفسك جوه نفسك هتلاقي حاجه محدش فيها ينفسكمكي  متحولش تبقي اي حد تاني غير نفسك دور في نفسك جوه نفسكمتستبعدش تبقي ميزتك حركه بيعملها جسمك او فكره فانتستيك في مخك ممكنكمان تكون مميز في الطب و الحساب او ميزتك نفسك في طبخك ممكن ميزاتكتطلع في لوحه او كتاب ممكن تكون ميزتك ليقتك ميزتك انك قلب ميت تقدر
تضرب كل الناسدنيا  بودي جاردمكي او تكون ميزتك سياستك ميزتك انك رومانسي و مافور في الاحساساو تكون ميزتك فراستك
دنيا  ممكن ميزتك تكون قلب ابيض او حنون  ممكن تكون ميزتك حماشتكمكي  في ناس تعرف تفصل لبس الناس بكل احساس مهما كانت خامه قماشتكو ناس بضربه فاس تحول تربه قلقاسدنيا  او اناناسمكي  بفضل ربي مش بفضلك  ولو في يوم لبست قضيهفي ناس ميزتها هي هي ايه  ميزتها انها تجيب براتك
بسس ركز في الي جايركزمحدش عجبه حاله و حاله غيره اللي بتحلاله شرقي بيغربو ايسر نفسه يبقي ايمنطخين بيخسس  رفيع نفسه يطخن  اسمر بيفتح ابيض نفسه يبقي بلاك فحمهخلفله بت بيزعل نفسه يخلف واد ايوان ايوان ايوان 
انسان مبتردي بحالك دايما عجبك حال الغير مهما تكون حالتك دايما باصص للتغيرصدقني لو بصيت جواك هتلاقي ياما كتير قدراتمميزات ان كنت غني او فقيرمتقللش من نفسك ده انت بنفسك طاقه خير هتحقق اللي في نفسك و اللي يمسك خليهيطير  ارضي يا ابن ادم باللي اتقسم عليك ولا ويني عرفك مش هتردي غير بترابفي عينيكربك ميز كل واحد منا بحاجه فالناس فعلا لبعض محتاجه
دور و القي ميزتك حاول حافظ عليها طورها اتميز بيها حياتك هتلاقيهاارضي بحياتك انت واقبلها باللي فيها ده الرضا نعمه كبيره احمد ربك عليها و خدها منيكلمه مافي حاجه بتساويها Yeah Yeah حد يترجملي بيقول ايه الواد دهدنيا انا اجلك عيقول
متحولش تبقي حد تاني تاني غير نفسك خليك واثق في نفسك ولاااااااجوم دور بنفسك جوه نفسك هتلاقي حاجه محدش فيها هينفسكمكي  لو ملكش عازه مكنتش اتخلقت ولا اتحسبت من الناس و اترزقت",0
روبي,"يا جميل في كل عين تسمحلي بكلمتين
استني استني استني
ده انت هتتهني هتتهني
ركزلي وسيب نفسك سنه
عايزك رايق هادي فريش
استني استني استني
حلوه الضحكه بصوتك رنه
في جو بيحلو ما بينا
طول ما انت مفرفش وفريش
اسمع مني اشتري فايتك كتير بصلي
الجو الجو حلي وانت عارف ولا لا
استني استني استني
ده انت هتتهني هتتهني
ركزلي وسيب نفسك سنه عايزك
رايق هادي فريش
استني استني استني
ده انت هتتهني هتتهني
ركزلي وسيب نفسك سنه
عايزك رايق هادي فريش
استني استني استني
حلوه الضحكه بصوتك رنه
في جو بيحلو ما بينا
طول ما انت مفرفش وفريش
خلينا نعشها علي هوانا
والعالم هيغني معانا
عيشها طول ما انت فريش
استني استني استني
ده انت هتتهني هتتهني
ركزلي وسيب نفسك سنه
عايزك رايق هادي فريش
استني استني استني
حلوه الضحكه بصوتك رنه
في جو بيحلو ما بينا
طول ما انت مفرفش وفريش",0
روبي,"حياتي هنضفها وهغسل مواعينهاهرتبها واطبق بطاطينهاواللي هيقلقني ويضايقني هخرجه منهاحياتي هفرشها واغير ستايرهاناس مشيت بكره هيجي غيرهابس خلاص هرفض فكره بيعها وتاجيرها
هروق وهبقي علي رواقهشطبنا صبر مافيش طاقههروق وهبقي علي رواقهشطبنا صبر مافيش طاقهولو الهموم مكتوبه علي اسميهروح وهغير البطاقههروق وهبقي علي رواقهشطبنا صبر مافيش طاقهولو الهموم مكتوبه علي اسميهروح وهغير البطاقه
حياتي هفتح شبابيكها واهويهاوهلم الكراكيب وارميهامش هيعتبها تاني الناس المشكوك فيهاحياتي مش هعمل نسخه لمفاتيحهاوالحاجه البايظه هصلحهاوالذكري اللي هلاقيها بتوجعني انا همسحها
هروق وهبقي علي رواقهشطبنا صبر مافيش طاقهولو الهموم مكتوبه علي اسميهروح وهغير البطاقه",1
